Mild,Severe
0.108308095,0.39912258
0.108188153,0.399084127
0.108068929,0.39904577
0.107950418,0.399007506
0.107832616,0.398969334
0.107715517,0.398931252
0.107599119,0.398893259
0.107483415,0.398855353
0.107368401,0.398817533
0.107254072,0.398779797
0.107140424,0.398742144
0.107027453,0.398704572
0.106915153,0.39866708
0.10680352,0.398629667
0.106692549,0.398592331
0.106582237,0.398555071
0.106472578,0.398517886
0.106363569,0.398480774
0.106255204,0.398443734
0.106147479,0.398406765
0.10604039,0.398369865
0.105933932,0.398333034
0.105828101,0.39829627
0.105722893,0.398259572
0.105618303,0.398222938
0.105514328,0.398186368
0.105410962,0.398149861
0.105308201,0.398113415
0.105206042,0.39807703
0.105104479,0.398040703
0.10500351,0.398004435
0.104903129,0.397968224
0.104803332,0.397932069
0.104704115,0.39789597
0.104605475,0.397859924
0.104507406,0.397823931
0.104409905,0.397787991
0.104312968,0.397752102
0.104216591,0.397716263
0.10412077,0.397680474
0.1040255,0.397644733
0.103930778,0.39760904
0.103836599,0.397573394
0.10374296,0.397537793
0.103649857,0.397502238
0.103557286,0.397466727
0.103465243,0.397431259
0.103373724,0.397395834
0.103282725,0.397360451
0.103192243,0.397325109
0.103102273,0.397289807
0.103012812,0.397254544
0.102923856,0.397219321
0.102835402,0.397184136
0.102747445,0.397148988
0.102659981,0.397113876
0.102573008,0.397078801
0.102486521,0.397043761
0.102400517,0.397008756
0.102314992,0.396973785
0.102229942,0.396938847
0.102145364,0.396903942
0.102061255,0.396869069
0.10197761,0.396834228
0.101894427,0.396799417
0.101811701,0.396764637
0.101729429,0.396729887
0.101647608,0.396695165
0.101566234,0.396660473
0.101485304,0.396625808
0.101404814,0.396591171
0.101324762,0.396556562
0.101245142,0.396521978
0.101165953,0.396487421
0.101087191,0.396452889
0.101008852,0.396418382
0.100930933,0.396383899
0.100853431,0.396349441
0.100776343,0.396315006
0.100699665,0.396280594
0.100623394,0.396246205
0.100547527,0.396211838
0.100472061,0.396177493
0.100396992,0.39614317
0.100322318,0.396108867
0.100248034,0.396074585
0.100174139,0.396040322
0.100100629,0.39600608
0.100027501,0.395971857
0.099954751,0.395937653
0.099882377,0.395903467
0.099810376,0.3958693
0.099738745,0.39583515
0.09966748,0.395801018
0.099596579,0.395766903
0.099526039,0.395732805
0.099455857,0.395698723
0.099386029,0.395664657
0.099316554,0.395630608
0.099247428,0.395596573
0.099178648,0.395562554
0.099110211,0.39552855
0.099042115,0.39549456
0.098974357,0.395460585
0.098906933,0.395426623
0.098839842,0.395392675
0.09877308,0.395358741
0.098706645,0.395324819
0.098640534,0.395290911
0.098574744,0.395257015
0.098509273,0.395223132
0.098444117,0.39518926
0.098379275,0.395155401
0.098314744,0.395121553
0.09825052,0.395087716
0.098186602,0.395053891
0.098122986,0.395020076
0.098059671,0.394986272
0.097996653,0.394952479
0.09793393,0.394918696
0.0978715,0.394884923
0.09780936,0.394851159
0.097747508,0.394817405
0.097685941,0.394783661
0.097624656,0.394749926
0.097563652,0.3947162
0.097502925,0.394682482
0.097442474,0.394648774
0.097382296,0.394615073
0.097322388,0.394581381
0.097262749,0.394547697
0.097203376,0.394514021
0.097144266,0.394480353
0.097085418,0.394446692
0.097026829,0.394413039
0.096968497,0.394379393
0.096910419,0.394345754
0.096852593,0.394312123
0.096795017,0.394278498
0.09673769,0.394244879
0.096680608,0.394211267
0.096623769,0.394177662
0.096567171,0.394144063
0.096510813,0.394110469
0.096454692,0.394076882
0.096398806,0.394043301
0.096343152,0.394009725
0.096287729,0.393976155
0.096232535,0.393942591
0.096177567,0.393909032
0.096122824,0.393875478
0.096068303,0.393841929
0.096014003,0.393808385
0.095959921,0.393774846
0.095906056,0.393741312
0.095852405,0.393707783
0.095798967,0.393674258
0.095745739,0.393640738
0.09569272,0.393607222
0.095639908,0.39357371
0.095587301,0.393540203
0.095534897,0.393506699
0.095482694,0.3934732
0.09543069,0.393439705
0.095378884,0.393406213
0.095327273,0.393372725
0.095275856,0.393339241
0.095224631,0.39330576
0.095173596,0.393272283
0.09512275,0.39323881
0.09507209,0.393205339
0.095021616,0.393171872
0.094971324,0.393138408
0.094921214,0.393104948
0.094871284,0.39307149
0.094821532,0.393038035
0.094771956,0.393004583
0.094722555,0.392971134
0.094673327,0.392937688
0.09462427,0.392904245
0.094575384,0.392870804
0.094526665,0.392837366
0.094478113,0.39280393
0.094429726,0.392770497
0.094381503,0.392737066
0.094333441,0.392703638
0.09428554,0.392670212
0.094237797,0.392636788
0.094190212,0.392603366
0.094142782,0.392569947
0.094095507,0.392536529
0.094048384,0.392503114
0.094001413,0.392469701
0.093954591,0.392436289
0.093907918,0.39240288
0.093861391,0.392369472
0.09381501,0.392336067
0.093768773,0.392302663
0.093722679,0.392269261
0.093676726,0.39223586
0.093630913,0.392202461
0.093585238,0.392169064
0.0935397,0.392135669
0.093494299,0.392102274
0.093449031,0.392068882
0.093403897,0.392035491
0.093358894,0.392002101
0.093314022,0.391968713
0.093269279,0.391935326
0.093224664,0.391901941
0.093180175,0.391868556
0.093135812,0.391835173
0.093091573,0.391801792
0.093047457,0.391768411
0.093003462,0.391735032
0.092959588,0.391701654
0.092915833,0.391668277
0.092872196,0.391634901
0.092828675,0.391601526
0.09278527,0.391568152
0.09274198,0.39153478
0.092698803,0.391501408
0.092655738,0.391468037
0.092612784,0.391434667
0.09256994,0.391401299
0.092527205,0.391367931
0.092484577,0.391334564
0.092442056,0.391301197
0.092399641,0.391267832
0.092357329,0.391234467
0.092315121,0.391201104
0.092273015,0.391167741
0.09223101,0.391134379
0.092189106,0.391101017
0.0921473,0.391067656
0.092105593,0.391034296
0.092063982,0.391000937
0.092022468,0.390967578
0.091981049,0.39093422
0.091939723,0.390900863
0.091898491,0.390867506
0.091857351,0.39083415
0.091816302,0.390800795
0.091775343,0.39076744
0.091734473,0.390734085
0.091693691,0.390700731
0.091652997,0.390667378
0.09161239,0.390634025
0.091571868,0.390600673
0.09153143,0.390567321
0.091491076,0.39053397
0.091450805,0.390500619
0.091410616,0.390467269
0.091370508,0.390433919
0.091330481,0.39040057
0.091290532,0.39036722
0.091250662,0.390333872
0.09121087,0.390300524
0.091171155,0.390267176
0.091131515,0.390233828
0.091091951,0.390200481
0.091052462,0.390167135
0.091013045,0.390133788
0.090973702,0.390100442
0.090934431,0.390067097
0.090895231,0.390033751
0.090856101,0.390000406
0.090817041,0.389967062
0.09077805,0.389933717
0.090739127,0.389900373
0.090700271,0.389867029
0.090661483,0.389833686
0.09062276,0.389800343
0.090584102,0.389767
0.09054551,0.389733657
0.09050698,0.389700315
0.090468514,0.389666972
0.090430111,0.38963363
0.090391769,0.389600289
0.090353488,0.389566947
0.090315268,0.389533606
0.090277107,0.389500265
0.090239005,0.389466924
0.090200962,0.389433583
0.090162977,0.389400243
0.090125048,0.389366903
0.090087177,0.389333563
0.090049361,0.389300223
0.0900116,0.389266883
0.089973894,0.389233544
0.089936241,0.389200204
0.089898642,0.389166865
0.089861096,0.389133526
0.089823603,0.389100187
0.08978616,0.389066848
0.089748769,0.38903351
0.089711428,0.389000171
0.089674137,0.388966833
0.089636896,0.388933495
0.089599703,0.388900157
0.089562558,0.388866819
0.089525461,0.388833481
0.089488411,0.388800144
0.089451408,0.388766806
0.08941445,0.388733469
0.089377538,0.388700132
0.089340672,0.388666794
0.089303849,0.388633457
0.089267071,0.38860012
0.089230336,0.388566784
0.089193644,0.388533447
0.089156994,0.38850011
0.089120387,0.388466774
0.089083821,0.388433437
0.089047295,0.388400101
0.089010811,0.388366764
0.088974366,0.388333428
0.088937961,0.388300092
0.088901596,0.388266756
0.088865268,0.38823342
0.08882898,0.388200084
0.088792728,0.388166748
0.088756515,0.388133413
0.088720338,0.388100077
0.088684197,0.388066741
0.088648093,0.388033406
0.088612024,0.38800007
0.088575991,0.387966735
0.088539992,0.3879334
0.088504027,0.387900064
0.088468097,0.387866729
0.0884322,0.387833394
0.088396336,0.387800059
0.088360505,0.387766724
0.088324707,0.387733389
0.08828894,0.387700054
0.088253205,0.387666719
0.088217501,0.387633384
0.088181828,0.387600049
0.088146186,0.387566714
0.088110574,0.387533379
0.088074991,0.387500045
0.088039438,0.38746671
0.088003914,0.387433375
0.087968419,0.387400041
0.087932952,0.387366706
0.087897513,0.387333372
0.087862101,0.387300037
0.087826718,0.387266703
0.087791361,0.387233368
0.08775603,0.387200034
0.087720727,0.387166699
0.087685449,0.387133365
0.087650197,0.387100031
0.08761497,0.387066697
0.087579769,0.387033362
0.087544592,0.387000028
0.087509439,0.386966694
0.087474311,0.38693336
0.087439207,0.386900026
0.087404127,0.386866691
0.087369069,0.386833357
0.087334035,0.386800023
0.087299024,0.386766689
0.087264035,0.386733355
0.087229068,0.386700021
0.087194123,0.386666687
0.0871592,0.386633353
0.087124298,0.386600019
0.087089417,0.386566685
0.087054557,0.386533351
0.087019717,0.386500018
0.086984898,0.386466684
0.086950099,0.38643335
0.08691532,0.386400016
0.086880561,0.386366682
0.08684582,0.386333348
0.086811099,0.386300015
0.086776397,0.386266681
0.086741713,0.386233347
0.086707048,0.386200013
0.086672401,0.386166679
0.086637771,0.386133346
0.08660316,0.386100012
0.086568566,0.386066678
0.086533989,0.386033345
0.086499429,0.386000011
0.086464886,0.385966677
0.08643036,0.385933344
0.08639585,0.38590001
0.086361356,0.385866676
0.086326878,0.385833343
0.086292416,0.385800009
0.086257969,0.385766675
0.086223538,0.385733342
0.086189122,0.385700008
0.086154721,0.385666675
0.086120335,0.385633341
0.086085963,0.385600007
0.086051606,0.385566674
0.086017263,0.38553334
0.085982934,0.385500007
0.085948619,0.385466673
0.085914317,0.38543334
0.085880029,0.385400006
0.085845755,0.385366673
0.085811493,0.385333339
0.085777245,0.385300006
0.085743009,0.385266672
0.085708786,0.385233339
0.085674576,0.385200005
0.085640378,0.385166672
0.085606191,0.385133338
0.085572017,0.385100005
0.085537855,0.385066671
0.085503705,0.385033338
0.085469566,0.385000004
0.085435438,0.384966671
0.085401322,0.384933337
0.085367216,0.384900004
0.085333122,0.38486667
0.085299039,0.384833337
0.085264966,0.384800003
0.085230903,0.38476667
0.085196851,0.384733336
0.085162809,0.384700003
0.085128778,0.38466667
0.085094756,0.384633336
0.085060744,0.384600003
0.085026742,0.384566669
0.084992749,0.384533336
0.084958766,0.384500002
0.084924792,0.384466669
0.084890828,0.384433336
0.084856872,0.384400002
0.084822926,0.384366669
0.084788988,0.384333335
0.084755059,0.384300002
0.084721138,0.384266669
0.084687226,0.384233335
0.084653322,0.384200002
0.084619427,0.384166668
0.08458554,0.384133335
0.08455166,0.384100002
0.084517789,0.384066668
0.084483926,0.384033335
0.08445007,0.384000002
0.084416222,0.383966668
0.084382381,0.383933335
0.084348548,0.383900001
0.084314722,0.383866668
0.084280903,0.383833335
0.084247091,0.383800001
0.084213286,0.383766668
0.084179488,0.383733334
0.084145697,0.383700001
0.084111913,0.383666668
0.084078135,0.383633334
0.084044364,0.383600001
0.0840106,0.383566668
0.083976841,0.383533334
0.083943089,0.383500001
0.083909343,0.383466668
0.083875604,0.383433334
0.08384187,0.383400001
0.083808142,0.383366667
0.08377442,0.383333334
0.083740704,0.383300001
0.083706993,0.383266667
0.083673288,0.383233334
0.083639589,0.383200001
0.083605895,0.383166667
0.083572206,0.383133334
0.083538523,0.383100001
0.083504845,0.383066667
0.083471172,0.383033334
0.083437504,0.383000001
0.083403841,0.382966667
0.083370183,0.382933334
0.08333653,0.3829
0.083302882,0.382866667
0.083269238,0.382833334
0.083235599,0.3828
0.083201965,0.382766667
0.083168335,0.382733334
0.08313471,0.3827
0.083101089,0.382666667
0.083067473,0.382633334
0.083033861,0.3826
0.083000253,0.382566667
0.082966649,0.382533334
0.082933049,0.3825
0.082899453,0.382466667
0.082865862,0.382433334
0.082832274,0.3824
0.08279869,0.382366667
0.08276511,0.382333334
0.082731534,0.3823
0.082697961,0.382266667
0.082664392,0.382233334
0.082630827,0.3822
0.082597265,0.382166667
0.082563707,0.382133334
0.082530152,0.3821
0.0824966,0.382066667
0.082463052,0.382033334
0.082429507,0.382
0.082395966,0.381966667
0.082362428,0.381933334
0.082328892,0.3819
0.08229536,0.381866667
0.082261831,0.381833333
0.082228305,0.3818
0.082194782,0.381766667
0.082161262,0.381733333
0.082127745,0.3817
0.082094231,0.381666667
0.082060719,0.381633333
0.082027211,0.3816
0.081993705,0.381566667
0.081960201,0.381533333
0.081926701,0.3815
0.081893203,0.381466667
0.081859707,0.381433333
0.081826214,0.3814
0.081792724,0.381366667
0.081759236,0.381333333
0.08172575,0.3813
0.081692267,0.381266667
0.081658786,0.381233333
0.081625308,0.3812
0.081591832,0.381166667
0.081558358,0.381133333
0.081524886,0.3811
0.081491416,0.381066667
0.081457949,0.381033333
0.081424484,0.381
0.08139102,0.380966667
0.081357559,0.380933333
0.0813241,0.3809
0.081290643,0.380866667
0.081257188,0.380833333
0.081223734,0.3808
0.081190283,0.380766667
0.081156834,0.380733333
0.081123386,0.3807
0.08108994,0.380666667
0.081056496,0.380633333
0.081023054,0.3806
0.080989614,0.380566667
0.080956175,0.380533333
0.080922738,0.3805
0.080889302,0.380466667
0.080855868,0.380433333
0.080822436,0.3804
0.080789006,0.380366667
0.080755577,0.380333333
0.080722149,0.3803
0.080688723,0.380266667
0.080655299,0.380233333
0.080621876,0.3802
0.080588454,0.380166667
0.080555034,0.380133333
0.080521615,0.3801
0.080488198,0.380066667
0.080454782,0.380033333
0.080421367,0.38
0.080387954,0.379966667
0.080354542,0.379933333
0.080321131,0.3799
0.080287722,0.379866667
0.080254313,0.379833333
0.080220906,0.3798
0.080187501,0.379766667
0.080154096,0.379733333
0.080120692,0.3797
0.08008729,0.379666667
0.080053889,0.379633333
0.080020489,0.3796
0.07998709,0.379566667
0.079953692,0.379533333
0.079920295,0.3795
0.079886899,0.379466667
0.079853504,0.379433333
0.079820111,0.3794
0.079786718,0.379366667
0.079753326,0.379333333
0.079719935,0.3793
0.079686545,0.379266667
0.079653156,0.379233333
0.079619768,0.3792
0.079586381,0.379166667
0.079552995,0.379133333
0.07951961,0.3791
0.079486225,0.379066667
0.079452842,0.379033333
0.079419459,0.379
0.079386077,0.378966667
0.079352696,0.378933333
0.079319315,0.3789
0.079285936,0.378866667
0.079252557,0.378833333
0.079219179,0.3788
0.079185802,0.378766667
0.079152425,0.378733333
0.079119049,0.3787
0.079085674,0.378666667
0.0790523,0.378633333
0.079018926,0.3786
0.078985553,0.378566667
0.07895218,0.378533333
0.078918809,0.3785
0.078885438,0.378466667
0.078852067,0.378433333
0.078818697,0.3784
0.078785328,0.378366667
0.07875196,0.378333333
0.078718592,0.3783
0.078685224,0.378266667
0.078651857,0.378233333
0.078618491,0.3782
0.078585125,0.378166667
0.07855176,0.378133333
0.078518396,0.3781
0.078485032,0.378066667
0.078451668,0.378033333
0.078418305,0.378
0.078384942,0.377966667
0.07835158,0.377933333
0.078318219,0.3779
0.078284858,0.377866667
0.078251497,0.377833333
0.078218137,0.3778
0.078184777,0.377766667
0.078151418,0.377733333
0.078118059,0.3777
0.078084701,0.377666667
0.078051343,0.377633333
0.078017986,0.3776
0.077984629,0.377566667
0.077951272,0.377533333
0.077917916,0.3775
0.07788456,0.377466667
0.077851205,0.377433333
0.077817849,0.3774
0.077784495,0.377366667
0.07775114,0.377333333
0.077717786,0.3773
0.077684433,0.377266667
0.07765108,0.377233333
0.077617727,0.3772
0.077584374,0.377166667
0.077551022,0.377133333
0.07751767,0.3771
0.077484318,0.377066667
0.077450967,0.377033333
0.077417616,0.377
0.077384266,0.376966667
0.077350915,0.376933333
0.077317565,0.3769
0.077284215,0.376866667
0.077250866,0.376833333
0.077217517,0.3768
0.077184168,0.376766667
0.077150819,0.376733333
0.077117471,0.3767
0.077084123,0.376666667
0.077050775,0.376633333
0.077017427,0.3766
0.07698408,0.376566667
0.076950733,0.376533333
0.076917386,0.3765
0.07688404,0.376466667
0.076850693,0.376433333
0.076817347,0.3764
0.076784001,0.376366667
0.076750656,0.376333333
0.07671731,0.3763
0.076683965,0.376266667
0.07665062,0.376233333
0.076617275,0.3762
0.07658393,0.376166667
0.076550586,0.376133333
0.076517242,0.3761
0.076483898,0.376066667
0.076450554,0.376033333
0.07641721,0.376
0.076383867,0.375966667
0.076350523,0.375933333
0.07631718,0.3759
0.076283837,0.375866667
0.076250495,0.375833333
0.076217152,0.3758
0.07618381,0.375766667
0.076150467,0.375733333
0.076117125,0.3757
0.076083783,0.375666667
0.076050442,0.375633333
0.0760171,0.3756
0.075983759,0.375566667
0.075950417,0.375533333
0.075917076,0.3755
0.075883735,0.375466667
0.075850394,0.375433333
0.075817053,0.3754
0.075783713,0.375366667
0.075750372,0.375333333
0.075717032,0.3753
0.075683692,0.375266667
0.075650351,0.375233333
0.075617011,0.3752
0.075583672,0.375166667
0.075550332,0.375133333
0.075516992,0.3751
0.075483653,0.375066667
0.075450313,0.375033333
0.075416974,0.375
0.075383635,0.374966667
0.075350296,0.374933333
0.075316957,0.3749
0.075283618,0.374866667
0.075250279,0.374833333
0.07521694,0.3748
0.075183602,0.374766667
0.075150263,0.374733333
0.075116925,0.3747
0.075083587,0.374666667
0.075050249,0.374633333
0.07501691,0.3746
0.074983572,0.374566667
0.074950235,0.374533333
0.074916897,0.3745
0.074883559,0.374466667
0.074850221,0.374433333
0.074816884,0.3744
0.074783546,0.374366667
0.074750209,0.374333333
0.074716871,0.3743
0.074683534,0.374266667
0.074650197,0.374233333
0.07461686,0.3742
0.074583523,0.374166667
0.074550186,0.374133333
0.074516849,0.3741
0.074483512,0.374066667
0.074450175,0.374033333
0.074416838,0.374
0.074383502,0.373966667
0.074350165,0.373933333
0.074316828,0.3739
0.074283492,0.373866667
0.074250156,0.373833333
0.074216819,0.3738
0.074183483,0.373766667
0.074150147,0.373733333
0.07411681,0.3737
0.074083474,0.373666667
0.074050138,0.373633333
0.074016802,0.3736
0.073983466,0.373566667
0.07395013,0.373533333
0.073916794,0.3735
0.073883459,0.373466667
0.073850123,0.373433333
0.073816787,0.3734
0.073783451,0.373366667
0.073750116,0.373333333
0.07371678,0.3733
0.073683444,0.373266667
0.073650109,0.373233333
0.073616773,0.3732
0.073583438,0.373166667
0.073550103,0.373133333
0.073516767,0.3731
0.073483432,0.373066667
0.073450097,0.373033333
0.073416761,0.373
0.073383426,0.372966667
0.073350091,0.372933333
0.073316756,0.3729
0.073283421,0.372866667
0.073250086,0.372833333
0.073216751,0.3728
0.073183416,0.372766667
0.073150081,0.372733333
0.073116746,0.3727
0.073083411,0.372666667
0.073050076,0.372633333
0.073016741,0.3726
0.072983406,0.372566667
0.072950071,0.372533333
0.072916737,0.3725
0.072883402,0.372466667
0.072850067,0.372433333
0.072816733,0.3724
0.072783398,0.372366667
0.072750063,0.372333333
0.072716729,0.3723
0.072683394,0.372266667
0.07265006,0.372233333
0.072616725,0.3722
0.07258339,0.372166667
0.072550056,0.372133333
0.072516722,0.3721
0.072483387,0.372066667
0.072450053,0.372033333
0.072416718,0.372
0.072383384,0.371966667
0.07235005,0.371933333
0.072316715,0.3719
0.072283381,0.371866667
0.072250047,0.371833333
0.072216712,0.3718
0.072183378,0.371766667
0.072150044,0.371733333
0.07211671,0.3717
0.072083375,0.371666667
0.072050041,0.371633333
0.072016707,0.3716
0.071983373,0.371566667
0.071950039,0.371533333
0.071916705,0.3715
0.07188337,0.371466667
0.071850036,0.371433333
0.071816702,0.3714
0.071783368,0.371366667
0.071750034,0.371333333
0.0717167,0.3713
0.071683366,0.371266667
0.071650032,0.371233333
0.071616698,0.3712
0.071583364,0.371166667
0.07155003,0.371133333
0.071516696,0.3711
0.071483362,0.371066667
0.071450028,0.371033333
0.071416694,0.371
0.071383361,0.370966667
0.071350027,0.370933333
0.071316693,0.3709
0.071283359,0.370866667
0.071250025,0.370833333
0.071216691,0.3708
0.071183357,0.370766667
0.071150023,0.370733333
0.07111669,0.3707
0.071083356,0.370666667
0.071050022,0.370633333
0.071016688,0.3706
0.070983354,0.370566667
0.070950021,0.370533333
0.070916687,0.3705
0.070883353,0.370466667
0.070850019,0.370433333
0.070816686,0.3704
0.070783352,0.370366667
0.070750018,0.370333333
0.070716685,0.3703
0.070683351,0.370266667
0.070650017,0.370233333
0.070616683,0.3702
0.07058335,0.370166667
0.070550016,0.370133333
0.070516682,0.3701
0.070483349,0.370066667
0.070450015,0.370033333
0.070416681,0.37
0.070383348,0.369966667
0.070350014,0.369933333
0.070316681,0.3699
0.070283347,0.369866667
0.070250013,0.369833333
0.07021668,0.3698
0.070183346,0.369766667
0.070150012,0.369733333
0.070116679,0.3697
0.070083345,0.369666667
0.070050012,0.369633333
0.070016678,0.3696
0.069983345,0.369566667
0.069950011,0.369533333
0.069916677,0.3695
0.069883344,0.369466667
0.06985001,0.369433333
0.069816677,0.3694
0.069783343,0.369366667
0.06975001,0.369333333
0.069716676,0.3693
0.069683343,0.369266667
0.069650009,0.369233333
0.069616675,0.3692
0.069583342,0.369166667
0.069550008,0.369133333
0.069516675,0.3691
0.069483341,0.369066667
0.069450008,0.369033333
0.069416674,0.369
0.069383341,0.368966667
0.069350007,0.368933333
0.069316674,0.3689
0.06928334,0.368866667
0.069250007,0.368833333
0.069216673,0.3688
0.06918334,0.368766667
0.069150007,0.368733333
0.069116673,0.3687
0.06908334,0.368666667
0.069050006,0.368633333
0.069016673,0.3686
0.068983339,0.368566667
0.068950006,0.368533333
0.068916672,0.3685
0.068883339,0.368466667
0.068850005,0.368433333
0.068816672,0.3684
0.068783338,0.368366667
